title,price,location,url,page
Full set elektro gitar,6.000 TL,"Hatay
Yayladağı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-full-set-elektro-gitar-1221653985/detay,39
ZAKK WYLDE CHİBSON (TAKASA AÇIKTIR),16.500 TL,"Isparta
Merkez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-zakk-wylde-chibson-takasa-aciktir-1221864008/detay,39
İbanez Grg170dx,7.800 TL,"Eskişehir
Tepebaşı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-grg170dx-1210087733/detay,39
Cort X6 WS gitar,7.200 TL,"Aydın
Efeler",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-x6-ws-gitar-1221842574/detay,39
DMC Stratocaster ST-CS Elektro Gitar,8.000 TL,"Bursa
Nilüfer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-dmc-stratocaster-st-cs-elektro-gitar-1221620593/detay,39
Fender Player Stratocaster Pau Ferro Sunburst Elektro Gitar,33.000 TL,"İstanbul
Ümraniye",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-player-stratocaster-pau-ferro-sunburst-elektro-gitar-1221822273/detay,39
,,,https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ihtiyactan-sss-kampanya-acele-edin-var-sb2f-telli-calgilar-846762539/detay,39
boston g10 amfi ve Madison Madıson Meg-2bıv Elektro Gitar,7.250 TL,"Antalya
Alanya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-boston-g10-amfi-ve-madison-madison-meg-2biv-elektro-gitar-1221607945/detay,39
EMG MANYETİKLİ PRS SE SANTANA TAKASA AÇIK,45.000 TL,"Kayseri
Kocasinan",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-emg-manyetikli-prs-se-santana-takasa-acik-1221814897/detay,39
EMG Manyetikli Relic Custom Strat Elektro Gitar,35.000 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-emg-manyetikli-relic-custom-strat-elektro-gitar-1168417389/detay,39
Schecter Nick Johnston,27.500 TL,"Eskişehir
Tepebaşı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-schecter-nick-johnston-1221790054/detay,39
IBANEZ RG550-DY Desert Sun Yellow Genesis JAPAN,29.000 TL,"Tekirdağ
Marmaraereğlisi",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-rg550-dy-desert-sun-yellow-genesis-japan-1211292352/detay,39
Elvis 80s Vintage Stratocaster,25.000 TL,"Ankara
Etimesgut",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elvis-80s-vintage-stratocaster-1221783011/detay,39
İBANEZ elektro gitar.,10.000 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-elektro-gitar-1213186806/detay,39
Waldman Glp-550 Elektro Gitar,6.300 TL,"Yalova
Merkez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-waldman-glp-550-elektro-gitar-1202995075/detay,39
Fender telecaster H-H,28.000 TL,"İstanbul
Sancaktepe",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-telecaster-h-h-1221743036/detay,40
Fender Player II Telecaster RW ACB (Sıfır),36.000 TL,"İstanbul
Maltepe",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-player-ii-telecaster-rw-acb-sifir-1216900485/detay,40
ELEKTO GİTAR PEAVEY RAPTOR CUSTOM + BLACKSTAR AMFİ,11.500 TL,"Denizli
Merkezefendi",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elekto-gitar-peavey-raptor-custom-plus-blackstar-amfi-1221729166/detay,40
JELATİNLİ 0 AYARINDA PASİFİCA 012 KOMPLE SET,7.250 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-jelatinli-0-ayarinda-pasifica-012-komple-set-1221728982/detay,40
Fender 75th Anniversary Mexico Stratocaster,33.000 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-75th-anniversary-mexico-stratocaster-1217123998/detay,40
Cort G300 Pro Metallic Gold Sıfır Gibi,25.750 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-g300-pro-metallic-gold-sifir-gibi-1200460811/detay,40
Epiphone 1998 Korea Lp 100,20.000 TL,"Antalya
Muratpaşa",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-1998-korea-lp-100-1221716416/detay,40
GTRS P801RD Smart (Akıllı) Elektro Gitar,24.000 TL,"Ankara
Yenimahalle",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-gtrs-p801rd-smart-akilli-elektro-gitar-1221711732/detay,40
Epiphone Les paul Custom,25.000 TL,"İzmir
Konak",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-les-paul-custom-1221711974/detay,40
Valler Elektro Gitar,4.500 TL,"Ankara
Etimesgut",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-valler-elektro-gitar-1223772186/detay,40
Fender Parts Relic Custom Telecaster,35.000 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-parts-relic-custom-telecaster-1192365639/detay,40
TAKAS YOK.. ibanez 78 Lawsuit JAPAN Fender CS 69 VTremolo,46.000 TL,"İzmir
Urla",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-takas-yok-ibanez-78-lawsuit-japan-fender-cs-69-vtremolo-1223762578/detay,40
Godin multiac acs sa,46.500 TL,"İstanbul
Bahçelievler",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-godin-multiac-acs-sa-1221681513/detay,40
Squier Affinity Telecaster UYGUN FIYAT,9.000 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-affinity-telecaster-uygun-fiyat-1221678163/detay,40
Schecter hellraiser c1 floyd rose siyah,30.000 TL,"Adana
Seyhan",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-schecter-hellraiser-c1-floyd-rose-siyah-1221668004/detay,40
rock star gitar,250 TL,"Ankara
Altındağ",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-rock-star-gitar-1223733015/detay,40
Manuel raymond mre3 elektro gitar,4.500 TL,"İstanbul
Eyüpsultan",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-manuel-raymond-mre3-elektro-gitar-1221657059/detay,40
Schecter synyster custom standart,29.500 TL,"İstanbul
Ataşehir",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-schecter-synyster-custom-standart-1221652333/detay,40
Lilya marka hss strat elektro gitar,5.000 TL,"Van
İpekyolu",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-lilya-marka-hss-strat-elektro-gitar-1221647943/detay,40
cort explorer,10.000 TL,"İzmir
Karşıyaka",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-explorer-1221639421/detay,40
cort explorer,10.000 TL,"İzmir
Karşıyaka",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-explorer-1221639421/detay,41
Jackson Randy Rhoads RRXT EMG 81-85,33.500 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-jackson-randy-rhoads-rrxt-emg-81-85-1221634006/detay,41
CORT ELEKTRO GİTAR VE AMFİ,8.500 TL,"İzmir
Karabağlar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-elektro-gitar-ve-amfi-1221627681/detay,41
ACİLLLLLL SATILIKKKKElektro Gitar / Kozmos,5.000 TL,"Tekirdağ
Kapaklı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-acillllll-satilikkkkelektro-gitar-kozmos-1221626145/detay,41
Malmsteen telecaster,15.000 TL,"İstanbul
Başakşehir",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-malmsteen-telecaster-1221624507/detay,41
cort m600 sitede en uygun,10.500 TL,"İstanbul
Başakşehir",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-m600-sitede-en-uygun-1221622779/detay,41
2005 MODEL CORT X-TH [KORE] [SUPERSTRAT PROJE GİTARI],9.000 TL,"Kocaeli
Çayırova",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-2005-model-cort-x-th-kore-superstrat-proje-gitari-1200791053/detay,41
CORT X-TH OPBK [KORE] + WAGON CASE,23.500 TL,"Kocaeli
Çayırova",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-x-th-opbk-kore-plus-wagon-case-1200465409/detay,41
ESP LTD MH-400NT STBLK [KORE] + WAGON CASE,35.000 TL,"Kocaeli
Çayırova",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-esp-ltd-mh-400nt-stblk-kore-plus-wagon-case-1200437367/detay,41
ESP LTD MH-1000 ET FM STBLK [KORE] + HARDCASE,52.000 TL,"Kocaeli
Çayırova",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-esp-ltd-mh-1000-et-fm-stblk-kore-plus-hardcase-1200264470/detay,41
Squier Bullet Mustang Custom Relic,12.500 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-bullet-mustang-custom-relic-1217791511/detay,41
SAMICK Marka les paul model(Floyd rose) SIFIR elektro gitar,17.850 TL,"İzmir
Karabağlar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-samick-marka-les-paul-model-floyd-rose-sifir-elektro-gitar-1205164158/detay,41
Yamaha Pacifica 112v Blackstar Amfi ve Aksesuarları,16.000 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-yamaha-pacifica-112v-blackstar-amfi-ve-aksesuarlari-1221589037/detay,41
1999 Squier Affinity Fat 50 manyetikli Strat,15.000 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-1999-squier-affinity-fat-50-manyetikli-strat-1221580040/detay,41
Squier Bass VI (2024),25.000 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-bass-vi-2024-1221573627/detay,41
Squier Classic Vibe Bariton Telecaster - Fender Shaw Hot 50 Mod,28.000 TL,"İstanbul
Beyoğlu",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-classic-vibe-bariton-telecaster-fender-shaw-hot-50-mod-1221559887/detay,41
2003 model squier strat,10.500 TL,"Bursa
Nilüfer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-2003-model-squier-strat-1221562951/detay,41
Cort viva custom EMG 81-85,21.500 TL,"Ankara
Keçiören",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-cort-viva-custom-emg-81-85-1195543983/detay,41
Fender Strat luthier bakımlı,27.500 TL,"İstanbul
Çatalca",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-strat-luthier-bakimli-1221543877/detay,41
Fender American Standart Telecaster (SIFIR) + Fender Hardcase,80.000 TL,"Ankara
Etimesgut",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-american-standart-telecaster-sifir-plus-fender-hardcase-1216738762/detay,41
FENDER TELECASTER,25.750 TL,"İzmir
Konak",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-telecaster-1190040468/detay,42
Özel Yapım Elektro Gitar,85.000 TL,"İstanbul
Ümraniye",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ozel-yapim-elektro-gitar-1221510717/detay,42
Epiphone Les Paul Player Pack Special II Elektro Gitar Seti,15.500 TL,"İzmir
Menemen",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-les-paul-player-pack-special-ii-elektro-gitar-seti-1221507050/detay,42
Godin Progression + Seymour Duncan Hot Rails,31.000 TL,"İstanbul
Kadıköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-godin-progression-plus-seymour-duncan-hot-rails-1221503064/detay,42
Sıfır kondisyon Dean Evo,5.000 TL,"İzmir
Bornova",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sifir-kondisyon-dean-evo-1191997694/detay,42
Fender Classic Series 50s (vintera) SIFIR,42.500 TL,"Ankara
Etimesgut",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-classic-series-50s-vintera-sifir-1216735820/detay,42
özel yapım stratocaster,14.000 TL,"İstanbul
Küçükçekmece",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ozel-yapim-stratocaster-1221462357/detay,42
Gretsch G5622T Electromatic Elektro gitar,42.500 TL,"Bursa
Osmangazi",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-gretsch-g5622t-electromatic-elektro-gitar-1221470199/detay,42
Tertemiz elektro Akustik gitar.,5.750 TL,"Bursa
Nilüfer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-tertemiz-elektro-akustik-gitar-1221469870/detay,42
Sx H-S-H superstrat Wilkinson floydrose,5.300 TL,"İzmir
Bornova",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sx-h-s-h-superstrat-wilkinson-floydrose-1221468598/detay,42
elektro gitar amfi ile beraber,5.000 TL,"Konya
Selçuklu",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elektro-gitar-amfi-ile-beraber-1221466614/detay,42
Ibanez GRX20,6.500 TL,"Kayseri
Kocasinan",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-grx20-1221465224/detay,42
Epiphone Les Paul Standart Plus Top Pro Honey Burst,35.000 TL,"İstanbul
Büyükçekmece",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-les-paul-standart-plus-top-pro-honey-burst-1221457872/detay,42
Chapman ML1 Baritone,34.900 TL,"İstanbul
Arnavutköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-chapman-ml1-baritone-1221451206/detay,42
Ibanez rg elektro gitar blackstar id core 20 V3 amfi,30.000 TL,"Antalya
Elmalı",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-rg-elektro-gitar-blackstar-id-core-20-v3-amfi-1221448791/detay,42
ihtiyac fazlasi elotro gitar,5.500 TL,"Yozgat
Merkez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ihtiyac-fazlasi-elotro-gitar-1221448001/detay,42
Squier Affinity Stratocaster Siyah Beyaz Elektro Gitar,13.000 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-affinity-stratocaster-siyah-beyaz-elektro-gitar-1221446251/detay,42
İbanez Azes40 Elektro Gitar,10.000 TL,"Giresun
Merkez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-azes40-elektro-gitar-1206378488/detay,42
TEMİZ KULLANILMIŞ LES PAUL KASA ELEKTRO GİTAR,7.000 TL,"Sakarya
Serdivan",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-temiz-kullanilmis-les-paul-kasa-elektro-gitar-1221433367/detay,42
Epiphone Les Paul Standard Ebony Elektro Gitar,19.500 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-les-paul-standard-ebony-elektro-gitar-1198553016/detay,42
Epiphone Les Paul Standard Ebony Elektro Gitar,19.500 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-les-paul-standard-ebony-elektro-gitar-1198553016/detay,43
Red Sparkle Custom Telecaster,19.500 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-red-sparkle-custom-telecaster-1198542561/detay,43
GRETSCH 5422tg elektro gitar,37.000 TL,"İstanbul
Kağıthane",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-gretsch-5422tg-elektro-gitar-1171074413/detay,43
Fender Player Plus Nashville Telecaster Elektro Gitar,59.000 TL,"Bursa
Nilüfer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-player-plus-nashville-telecaster-elektro-gitar-1221415126/detay,43
1997 İbanez RG380 Japon,27.500 TL,"Kocaeli
Darıca",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-1997-ibanez-rg380-japon-1214880195/detay,43
Washburn N1 Nuno Bettencourt Signature,12.500 TL,"Kocaeli
Darıca",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-washburn-n1-nuno-bettencourt-signature-1214878732/detay,43
Suzuki strat full modifiye,15.000 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-suzuki-strat-full-modifiye-1221414884/detay,43
modifiye Sx ash strat,13.500 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-modifiye-sx-ash-strat-1221412618/detay,43
Hiç Kullanılmadı 4750 tl,4.750 TL,"Antalya
Muratpaşa",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-hic-kullanilmadi-4750-tl-1221409285/detay,43
Rosairo elektro gitar,7.500 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-rosairo-elektro-gitar-1221406101/detay,43
Solar A2 Baritone,47.000 TL,"İstanbul
Arnavutköy",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-solar-a2-baritone-1221399074/detay,43
Talta elektro gitar,3.500 TL,"Hatay
Antakya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-talta-elektro-gitar-1221395712/detay,43
Fender Parts Custom Strat,25.000 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-parts-custom-strat-1147694675/detay,43
Fender Manyetikli Custom Relic Stratocaster,25.000 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-manyetikli-custom-relic-stratocaster-1174242785/detay,43
LTD EC 1000 Elektro Gitar Açıklamayı Okuyun!,14.000 TL,"Adana
Seyhan",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ltd-ec-1000-elektro-gitar-aciklamayi-okuyun-1221384329/detay,43
PRS SE Santana Orange (Kore),29.000 TL,"İzmir
Konak",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-prs-se-santana-orange-kore-1221381078/detay,43
Fender Classic Player 50's Strat Shoreline Gold - Videolu,41.000 TL,"Ankara
Keçiören",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-fender-classic-player-50-s-strat-shoreline-gold-videolu-1221376051/detay,43
ELEKTRO GİTAR,4.000 TL,"İstanbul
Şişli",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elektro-gitar-1221365182/detay,43
AZ KULLANILMIŞ IBANEZ RG421-PFM,10.500 TL,"Adıyaman
Merkez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-az-kullanilmis-ibanez-rg421-pfm-1221333982/detay,43
bc rich revenge warlock elektro gitar bc rich,12.000 TL,"İstanbul
Eyüpsultan",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-bc-rich-revenge-warlock-elektro-gitar-bc-rich-1221329518/detay,43
Epiphone SG Special VE + Blackstar ID:Core 10 v3,17.000 TL,"İstanbul
Küçükçekmece",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-sg-special-ve-plus-blackstar-id-core-10-v3-1221302427/detay,44
Markasını bilmiyorum hediye olarak gelmişti.,7.000 TL,"İstanbul
Ümraniye",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-markasini-bilmiyorum-hediye-olarak-gelmisti-1221289781/detay,44
Yepyeni Oscar Schmidt Elektrogitar,10.500 TL,"İstanbul
Ataşehir",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-yepyeni-oscar-schmidt-elektrogitar-1221284963/detay,44
Sıfır ayarında SX telecaster (Takas teklif etmeyiniz),5.800 TL,"Ankara
Keçiören",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-sifir-ayarinda-sx-telecaster-takas-teklif-etmeyiniz-1221270708/detay,44
TEMİZ KULLANILDI,15.000 TL,"Antalya
Muratpaşa",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-temiz-kullanildi-1221265472/detay,44
Squier by Fender CV 70s Tele Thinline,19.500 TL,"İstanbul
Şişli",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-by-fender-cv-70s-tele-thinline-1213317173/detay,44
Elektro Gitar Seti,6.200 TL,"Tekirdağ
Süleymanpaşa",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-elektro-gitar-seti-1221246849/detay,44
"Yamaha pacifica 212 VFM + Laney Lx15 amfi, g1 four zoom pedal",20.000 TL,"Çanakkale
Merkez",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-yamaha-pacifica-212-vfm-plus-laney-lx15-amfi-g1-four-zoom-pedal-1221255871/detay,44
J&J SISTERS MARKA ELEKTRO GİTAR,3.150 TL,"Bursa
Osmangazi",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-j-j-sisters-marka-elektro-gitar-1196078514/detay,44
Custom Sparkle Relic Stratocaster,39.500 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-custom-sparkle-relic-stratocaster-1217449718/detay,44
Lace Sensor Manyetikli Custom Telecaster,25.000 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-lace-sensor-manyetikli-custom-telecaster-1167873810/detay,44
,,,https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-yok-temiz-muzik-son-3-gun-diger-sss-sb2f-urun-846759052/detay,44
Kelepir Sıfır Stratocaster Sahibinden.,5.500 TL,"İstanbul
Sarıyer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-kelepir-sifir-stratocaster-sahibinden-1221245180/detay,44
JACKSON SL 1 SOLOIST BLACK USA 1996 sl1,99.000 TL,"İstanbul
Şişli",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-jackson-sl-1-soloist-black-usa-1996-sl1-1221244254/detay,44
epiphone es335,25.000 TL,"İstanbul
Tuzla",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-epiphone-es335-1221240535/detay,44
Yamaha eterna full modifiye,13.500 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-yamaha-eterna-full-modifiye-1221234730/detay,44
İbanez elektro gitar,7.850 TL,"Denizli
Merkezefendi",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ibanez-elektro-gitar-1221230603/detay,44
SQUIER FENDER ELEKTRO GİTAR TEMİZ,10.000 TL,"Ankara
Çankaya",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-squier-fender-elektro-gitar-temiz-1221223091/detay,44
Gitarts el yapımı elektro gitar (takas),30.000 TL,"İstanbul
Beşiktaş",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-gitarts-el-yapimi-elektro-gitar-takas-1221220848/detay,44
"ENYA NOVA GO SONIC/BK - AKILLI GİTAR - Tertemiz, sıfır, çantalı",17.000 TL,"Bursa
Nilüfer",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-enya-nova-go-sonic-bk-akilli-gitar-tertemiz-sifir-cantali-1221214113/detay,44
Yamaha RGX121Z HSH Elektro Gitar,11.950 TL,"İstanbul
Üsküdar",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-yamaha-rgx121z-hsh-elektro-gitar-1149404074/detay,44
Ltd wa200 camo,35.000 TL,"İstanbul
Eyüpsultan",https://www.sahibinden.com/ilan/ikinci-el-ve-sifir-alisveris-muzik-muzik-aletleri-ltd-wa200-camo-1221204425/detay,45
